"Index","Date","Rf"
"10550",1996-04-03,0.0501
"10551",1996-04-04,0.0498
"10552",1996-04-05,0.0502
"10553",1996-04-08,0.0502
"10554",1996-04-09,0.0497
"10555",1996-04-10,0.0495
"10556",1996-04-11,0.0495
"10557",1996-04-12,0.0494
"10558",1996-04-15,0.0487
"10559",1996-04-16,0.0482
"10560",1996-04-17,0.0483
"10561",1996-04-18,0.0485
"10562",1996-04-19,0.0488
"10563",1996-04-22,0.0488
"10564",1996-04-23,0.0497
"10565",1996-04-24,0.05
"10566",1996-04-25,0.0496
"10567",1996-04-26,0.0498
"10568",1996-04-29,0.05
"10569",1996-04-30,0.0501
"10570",1996-05-01,0.0498
"10571",1996-05-02,0.0499
"10572",1996-05-03,0.05
"10573",1996-05-06,0.0499
"10574",1996-05-07,0.0501
"10575",1996-05-08,0.05
"10576",1996-05-09,0.0499
"10577",1996-05-10,0.0499
"10578",1996-05-13,0.0502
"10579",1996-05-14,0.0501
"10580",1996-05-15,0.05
"10581",1996-05-16,0.0501
"10582",1996-05-17,0.0501
"10583",1996-05-20,0.0502
"10584",1996-05-21,0.0504
"10585",1996-05-22,0.0504
"10586",1996-05-23,0.0504
"10587",1996-05-24,0.0504
"10588",1996-05-28,0.0504
"10589",1996-05-29,0.0504
"10590",1996-05-30,0.0504
"10591",1996-05-31,0.0504
"10592",1996-06-03,0.0508
"10593",1996-06-04,0.0508
"10594",1996-06-05,0.0508
"10595",1996-06-06,0.0507
"10596",1996-06-07,0.0512
"10597",1996-06-10,0.0515
"10598",1996-06-11,0.0513
"10599",1996-06-12,0.0512
"10600",1996-06-13,0.051
"10601",1996-06-14,0.0507
"10602",1996-06-17,0.0505
"10603",1996-06-18,0.0507
"10604",1996-06-19,0.0509
"10605",1996-06-20,0.0512
"10606",1996-06-21,0.0512
"10607",1996-06-24,0.0513
"10608",1996-06-25,0.051
"10609",1996-06-26,0.051
"10610",1996-06-27,0.0506
"10611",1996-06-28,0.0504
"10612",1996-07-01,0.0508
"10613",1996-07-02,0.0518
"10614",1996-07-03,0.051
"10615",1996-07-05,0.0516
"10616",1996-07-08,0.0516
"10617",1996-07-09,0.052
"10618",1996-07-10,0.0515
"10619",1996-07-11,0.0512
"10620",1996-07-12,0.0514
"10621",1996-07-15,0.0515
"10622",1996-07-16,0.0513
"10623",1996-07-17,0.0512
"10624",1996-07-18,0.0511
"10625",1996-07-19,0.0514
"10626",1996-07-22,0.0515
"10627",1996-07-23,0.0516
"10628",1996-07-24,0.0517
"10629",1996-07-25,0.0515
"10630",1996-07-26,0.0515
"10631",1996-07-29,0.0521
"10632",1996-07-30,0.052
"10633",1996-07-31,0.0518
"10634",1996-08-01,0.0511
"10635",1996-08-02,0.0507
"10636",1996-08-05,0.0505
"10637",1996-08-06,0.0505
"10638",1996-08-07,0.0504
"10639",1996-08-08,0.0501
"10640",1996-08-09,0.0501
"10641",1996-08-12,0.0501
"10642",1996-08-13,0.0503
"10643",1996-08-14,0.0502
"10644",1996-08-15,0.0505
"10645",1996-08-16,0.0504
"10646",1996-08-19,0.0505
"10647",1996-08-20,0.0504
"10648",1996-08-21,0.0501
"10649",1996-08-22,0.05
"10650",1996-08-23,0.0501
"10651",1996-08-26,0.0506
"10652",1996-08-27,0.0506
"10653",1996-08-28,0.0506
"10654",1996-08-29,0.051
"10655",1996-08-30,0.0515
"10656",1996-09-03,0.0517
"10657",1996-09-04,0.0518
"10658",1996-09-05,0.052
"10659",1996-09-06,0.0519
"10660",1996-09-09,0.0513
"10661",1996-09-10,0.0515
"10662",1996-09-11,0.0517
"10663",1996-09-12,0.0514
"10664",1996-09-13,0.0507
"10665",1996-09-16,0.0505
"10666",1996-09-17,0.0517
"10667",1996-09-18,0.0514
"10668",1996-09-19,0.0511
"10669",1996-09-20,0.0515
"10670",1996-09-23,0.0515
"10671",1996-09-24,0.0503
"10672",1996-09-25,0.0494
"10673",1996-09-26,0.0487
"10674",1996-09-27,0.0491
"10675",1996-09-30,0.0491
"10676",1996-10-01,0.0497
"10677",1996-10-02,0.049
"10678",1996-10-03,0.0491
"10679",1996-10-04,0.0488
"10680",1996-10-07,0.0493
"10681",1996-10-08,0.0499
"10682",1996-10-09,0.0499
"10683",1996-10-10,0.0501
"10684",1996-10-11,0.05
"10685",1996-10-15,0.0503
"10686",1996-10-16,0.0501
"10687",1996-10-17,0.0498
"10688",1996-10-18,0.0498
"10689",1996-10-21,0.0499
"10690",1996-10-22,0.0502
"10691",1996-10-23,0.05
"10692",1996-10-24,0.05
"10693",1996-10-25,0.05
"10694",1996-10-28,0.0505
"10695",1996-10-29,0.0501
"10696",1996-10-30,0.0501
"10697",1996-10-31,0.0503
"10698",1996-11-01,0.0503
"10699",1996-11-04,0.0502
"10700",1996-11-05,0.0503
"10701",1996-11-06,0.0503
"10702",1996-11-07,0.0502
"10703",1996-11-08,0.0504
"10704",1996-11-12,0.0504
"10705",1996-11-13,0.0503
"10706",1996-11-14,0.0503
"10707",1996-11-15,0.0502
"10708",1996-11-18,0.0503
"10709",1996-11-19,0.0503
"10710",1996-11-20,0.0503
"10711",1996-11-21,0.0504
"10712",1996-11-22,0.0504
"10713",1996-11-25,0.0503
"10714",1996-11-26,0.0503
"10715",1996-11-27,0.0502
"10716",1996-11-29,0.05
"10717",1996-12-02,0.0495
"10718",1996-12-03,0.0492
"10719",1996-12-04,0.049
"10720",1996-12-05,0.0491
"10721",1996-12-06,0.049
"10722",1996-12-09,0.0486
"10723",1996-12-10,0.0483
"10724",1996-12-11,0.0483
"10725",1996-12-12,0.0484
"10726",1996-12-13,0.048
"10727",1996-12-16,0.0486
"10728",1996-12-17,0.0487
"10729",1996-12-18,0.049
"10730",1996-12-19,0.0488
"10731",1996-12-20,0.0489
"10732",1996-12-23,0.0497
"10733",1996-12-24,0.0496
"10734",1996-12-26,0.0497
"10735",1996-12-27,0.0498
"10736",1996-12-30,0.0504
"10737",1996-12-31,0.0507
"10738",1997-01-02,0.0505
"10739",1997-01-03,0.0504
"10740",1997-01-06,0.0505
"10741",1997-01-07,0.0502
"10742",1997-01-08,0.0502
"10743",1997-01-09,0.05
"10744",1997-01-10,0.0504
"10745",1997-01-13,0.0504
"10746",1997-01-14,0.0505
"10747",1997-01-15,0.0502
"10748",1997-01-16,0.0503
"10749",1997-01-17,0.0501
"10750",1997-01-21,0.0503
"10751",1997-01-22,0.0504
"10752",1997-01-23,0.0504
"10753",1997-01-24,0.0503
"10754",1997-01-27,0.0506
"10755",1997-01-28,0.0504
"10756",1997-01-29,0.0504
"10757",1997-01-30,0.0504
"10758",1997-01-31,0.0502
"10759",1997-02-03,0.0498
"10760",1997-02-04,0.0497
"10761",1997-02-05,0.05
"10762",1997-02-06,0.0501
"10763",1997-02-07,0.0501
"10764",1997-02-10,0.0501
"10765",1997-02-11,0.0501
"10766",1997-02-12,0.0502
"10767",1997-02-13,0.05
"10768",1997-02-14,0.0497
"10769",1997-02-18,0.0498
"10770",1997-02-19,0.0498
"10771",1997-02-20,0.0497
"10772",1997-02-21,0.0496
"10773",1997-02-24,0.0499
"10774",1997-02-25,0.05
"10775",1997-02-26,0.0508
"10776",1997-02-27,0.0508
"10777",1997-02-28,0.0509
"10778",1997-03-03,0.051
"10779",1997-03-04,0.0511
"10780",1997-03-05,0.0507
"10781",1997-03-06,0.0509
"10782",1997-03-07,0.0508
"10783",1997-03-10,0.0506
"10784",1997-03-11,0.0504
"10785",1997-03-12,0.0507
"10786",1997-03-13,0.0512
"10787",1997-03-14,0.051
"10788",1997-03-17,0.0513
"10789",1997-03-18,0.0511
"10790",1997-03-19,0.0515
"10791",1997-03-20,0.052
"10792",1997-03-21,0.0526
"10793",1997-03-24,0.0525
"10794",1997-03-25,0.0529
"10795",1997-03-26,0.0521
"10796",1997-03-27,0.0523
"10797",1997-03-31,0.0521
"10798",1997-04-01,0.0518
"10799",1997-04-02,0.0516
"10800",1997-04-03,0.0513
"10801",1997-04-04,0.0515
"10802",1997-04-07,0.0515
"10803",1997-04-08,0.0511
"10804",1997-04-09,0.051
"10805",1997-04-10,0.0515
"10806",1997-04-11,0.0517
"10807",1997-04-14,0.0517
"10808",1997-04-15,0.0517
"10809",1997-04-16,0.0515
"10810",1997-04-17,0.0515
"10811",1997-04-18,0.0515
"10812",1997-04-21,0.0515
"10813",1997-04-22,0.0522
"10814",1997-04-23,0.0523
"10815",1997-04-24,0.0518
"10816",1997-04-25,0.0517
"10817",1997-04-28,0.0519
"10818",1997-04-29,0.052
"10819",1997-04-30,0.0514
"10820",1997-05-01,0.051
"10821",1997-05-02,0.051
"10822",1997-05-05,0.0505
"10823",1997-05-06,0.0507
"10824",1997-05-07,0.0508
"10825",1997-05-08,0.0507
"10826",1997-05-09,0.0505
"10827",1997-05-12,0.0504
"10828",1997-05-13,0.051
"10829",1997-05-14,0.0505
"10830",1997-05-15,0.0499
"10831",1997-05-16,0.0506
"10832",1997-05-19,0.0516
"10833",1997-05-20,0.0525
"10834",1997-05-21,0.0499
"10835",1997-05-22,0.0504
"10836",1997-05-23,0.0504
"10837",1997-05-27,0.0502
"10838",1997-05-28,0.0504
"10839",1997-05-29,0.0489
"10840",1997-05-30,0.0482
"10841",1997-06-02,0.0479
"10842",1997-06-03,0.0492
"10843",1997-06-04,0.0496
"10844",1997-06-05,0.0497
"10845",1997-06-06,0.0493
"10846",1997-06-09,0.0492
"10847",1997-06-10,0.0492
"10848",1997-06-11,0.0485
"10849",1997-06-12,0.0484
"10850",1997-06-13,0.0486
"10851",1997-06-16,0.0485
"10852",1997-06-17,0.0492
"10853",1997-06-18,0.049
"10854",1997-06-19,0.0495
"10855",1997-06-20,0.0494
"10856",1997-06-23,0.0504
"10857",1997-06-24,0.0494
"10858",1997-06-25,0.0494
"10859",1997-06-26,0.0503
"10860",1997-06-27,0.0502
"10861",1997-06-30,0.0506
"10862",1997-07-01,0.0504
"10863",1997-07-02,0.0506
"10864",1997-07-03,0.0501
"10865",1997-07-07,0.0496
"10866",1997-07-08,0.0499
"10867",1997-07-09,0.0498
"10868",1997-07-10,0.0501
"10869",1997-07-11,0.05
"10870",1997-07-14,0.0502
"10871",1997-07-15,0.0508
"10872",1997-07-16,0.0503
"10873",1997-07-17,0.0504
"10874",1997-07-18,0.051
"10875",1997-07-21,0.0513
"10876",1997-07-22,0.0504
"10877",1997-07-23,0.0506
"10878",1997-07-24,0.0509
"10879",1997-07-25,0.051
"10880",1997-07-28,0.051
"10881",1997-07-29,0.051
"10882",1997-07-30,0.051
"10883",1997-07-31,0.0511
"10884",1997-08-01,0.0514
"10885",1997-08-04,0.0514
"10886",1997-08-05,0.0515
"10887",1997-08-06,0.0515
"10888",1997-08-07,0.0516
"10889",1997-08-08,0.0515
"10890",1997-08-11,0.0517
"10891",1997-08-12,0.0517
"10892",1997-08-13,0.0518
"10893",1997-08-14,0.052
"10894",1997-08-15,0.0515
"10895",1997-08-18,0.0513
"10896",1997-08-19,0.0511
"10897",1997-08-20,0.051
"10898",1997-08-21,0.0513
"10899",1997-08-22,0.0511
"10900",1997-08-25,0.0516
"10901",1997-08-26,0.0514
"10902",1997-08-27,0.0514
"10903",1997-08-28,0.051
"10904",1997-08-29,0.051
"10905",1997-09-02,0.0507
"10906",1997-09-03,0.0501
"10907",1997-09-04,0.0501
"10908",1997-09-05,0.0503
"10909",1997-09-08,0.0502
"10910",1997-09-09,0.0502
"10911",1997-09-10,0.0498
"10912",1997-09-11,0.05
"10913",1997-09-12,0.0497
"10914",1997-09-15,0.05
"10915",1997-09-16,0.0496
"10916",1997-09-17,0.0497
"10917",1997-09-18,0.0497
"10918",1997-09-19,0.0493
"10919",1997-09-22,0.0491
"10920",1997-09-23,0.0489
"10921",1997-09-24,0.0481
"10922",1997-09-25,0.048
"10923",1997-09-26,0.0486
"10924",1997-09-29,0.0487
"10925",1997-09-30,0.0493
"10926",1997-10-01,0.0497
"10927",1997-10-02,0.0494
"10928",1997-10-03,0.049
"10929",1997-10-06,0.0487
"10930",1997-10-07,0.0493
"10931",1997-10-08,0.0496
"10932",1997-10-09,0.05
"10933",1997-10-10,0.05
"10934",1997-10-14,0.0495
"10935",1997-10-15,0.0493
"10936",1997-10-16,0.0494
"10937",1997-10-17,0.0492
"10938",1997-10-20,0.0491
"10939",1997-10-21,0.0494
"10940",1997-10-22,0.0502
"10941",1997-10-23,0.0499
"10942",1997-10-24,0.0501
"10943",1997-10-27,0.0496
"10944",1997-10-28,0.0511
"10945",1997-10-29,0.0505
"10946",1997-10-30,0.0503
"10947",1997-10-31,0.0507
"10948",1997-11-03,0.0511
"10949",1997-11-04,0.0511
"10950",1997-11-05,0.0513
"10951",1997-11-06,0.0517
"10952",1997-11-07,0.0517
"10953",1997-11-10,0.0521
"10954",1997-11-12,0.0516
"10955",1997-11-13,0.0513
"10956",1997-11-14,0.0513
"10957",1997-11-17,0.0518
"10958",1997-11-18,0.0517
"10959",1997-11-19,0.0514
"10960",1997-11-20,0.0514
"10961",1997-11-21,0.0511
"10962",1997-11-24,0.0516
"10963",1997-11-25,0.0516
"10964",1997-11-26,0.0512
"10965",1997-11-28,0.0508
"10966",1997-12-01,0.051
"10967",1997-12-02,0.0512
"10968",1997-12-03,0.0512
"10969",1997-12-04,0.0513
"10970",1997-12-05,0.0516
"10971",1997-12-08,0.052
"10972",1997-12-09,0.0513
"10973",1997-12-10,0.0507
"10974",1997-12-11,0.0506
"10975",1997-12-12,0.0505
"10976",1997-12-15,0.051
"10977",1997-12-16,0.0509
"10978",1997-12-17,0.0511
"10979",1997-12-18,0.051
"10980",1997-12-19,0.0519
"10981",1997-12-22,0.053
"10982",1997-12-23,0.0531
"10983",1997-12-24,0.0524
"10984",1997-12-26,0.0521
"10985",1997-12-29,0.0526
"10986",1997-12-30,0.053
"10987",1997-12-31,0.0522
"10988",1998-01-02,0.0518
"10989",1998-01-05,0.0509
"10990",1998-01-06,0.0508
"10991",1998-01-07,0.0509
"10992",1998-01-08,0.05
"10993",1998-01-09,0.0492
"10994",1998-01-12,0.0491
"10995",1998-01-13,0.0503
"10996",1998-01-14,0.0504
"10997",1998-01-15,0.05
"10998",1998-01-16,0.0502
"10999",1998-01-20,0.0502
"11000",1998-01-21,0.05
"11001",1998-01-22,0.05
"11002",1998-01-23,0.0504
"11003",1998-01-26,0.0501
"11004",1998-01-27,0.051
"11005",1998-01-28,0.0509
"11006",1998-01-29,0.0506
"11007",1998-01-30,0.0506
"11008",1998-02-02,0.051
"11009",1998-02-03,0.0512
"11010",1998-02-04,0.0498
"11011",1998-02-05,0.0501
"11012",1998-02-06,0.0504
"11013",1998-02-09,0.0501
"11014",1998-02-10,0.0507
"11015",1998-02-11,0.0508
"11016",1998-02-12,0.0508
"11017",1998-02-13,0.0509
"11018",1998-02-17,0.0504
"11019",1998-02-18,0.0506
"11020",1998-02-19,0.0507
"11021",1998-02-20,0.0508
"11022",1998-02-23,0.0512
"11023",1998-02-24,0.0513
"11024",1998-02-25,0.0517
"11025",1998-02-26,0.052
"11026",1998-02-27,0.0518
"11027",1998-03-02,0.0518
"11028",1998-03-03,0.0509
"11029",1998-03-04,0.0505
"11030",1998-03-05,0.0504
"11031",1998-03-06,0.0502
"11032",1998-03-09,0.0503
"11033",1998-03-10,0.0496
"11034",1998-03-11,0.0496
"11035",1998-03-12,0.0495
"11036",1998-03-13,0.0496
"11037",1998-03-16,0.0497
"11038",1998-03-17,0.0501
"11039",1998-03-18,0.0503
"11040",1998-03-19,0.0504
"11041",1998-03-20,0.0505
"11042",1998-03-23,0.0502
"11043",1998-03-24,0.0503
"11044",1998-03-25,0.0504
"11045",1998-03-26,0.0508
"11046",1998-03-27,0.0508
"11047",1998-03-30,0.0509
"11048",1998-03-31,0.0502
"11049",1998-04-01,0.0499
"11050",1998-04-02,0.0497
"11051",1998-04-03,0.0495
"11052",1998-04-06,0.0497
"11053",1998-04-07,0.0494
"11054",1998-04-08,0.0493
"11055",1998-04-09,0.0494
"11056",1998-04-13,0.0505
"11057",1998-04-14,0.0502
"11058",1998-04-15,0.0495
"11059",1998-04-16,0.0491
"11060",1998-04-17,0.0492
"11061",1998-04-20,0.0491
"11062",1998-04-21,0.0494
"11063",1998-04-22,0.0496
"11064",1998-04-23,0.0496
"11065",1998-04-24,0.0495
"11066",1998-04-27,0.0494
"11067",1998-04-28,0.0493
"11068",1998-04-29,0.0494
"11069",1998-04-30,0.0487
"11070",1998-05-01,0.0489
"11071",1998-05-04,0.0491
"11072",1998-05-05,0.0498
"11073",1998-05-06,0.0498
"11074",1998-05-07,0.0498
"11075",1998-05-08,0.05
"11076",1998-05-11,0.05
"11077",1998-05-12,0.0499
"11078",1998-05-13,0.0499
"11079",1998-05-14,0.0504
"11080",1998-05-15,0.0504
"11081",1998-05-18,0.0505
"11082",1998-05-19,0.0509
"11083",1998-05-20,0.0507
"11084",1998-05-21,0.051
"11085",1998-05-22,0.0508
"11086",1998-05-26,0.05
"11087",1998-05-27,0.0496
"11088",1998-05-28,0.0493
"11089",1998-05-29,0.0489
"11090",1998-06-01,0.0485
"11091",1998-06-02,0.0495
"11092",1998-06-03,0.05
"11093",1998-06-04,0.0498
"11094",1998-06-05,0.0498
"11095",1998-06-08,0.05
"11096",1998-06-09,0.0503
"11097",1998-06-10,0.0501
"11098",1998-06-11,0.0497
"11099",1998-06-12,0.0499
"11100",1998-06-15,0.0498
"11101",1998-06-16,0.0506
"11102",1998-06-17,0.0509
"11103",1998-06-18,0.0505
"11104",1998-06-19,0.0503
"11105",1998-06-22,0.0499
"11106",1998-06-23,0.0497
"11107",1998-06-24,0.0491
"11108",1998-06-25,0.0489
"11109",1998-06-26,0.0487
"11110",1998-06-29,0.0489
"11111",1998-06-30,0.0497
"11112",1998-07-01,0.0496
"11113",1998-07-02,0.0494
"11114",1998-07-06,0.0493
"11115",1998-07-07,0.0495
"11116",1998-07-08,0.0496
"11117",1998-07-09,0.0494
"11118",1998-07-10,0.0493
"11119",1998-07-13,0.0496
"11120",1998-07-14,0.0502
"11121",1998-07-15,0.0501
"11122",1998-07-16,0.0503
"11123",1998-07-17,0.0501
"11124",1998-07-20,0.05
"11125",1998-07-21,0.0496
"11126",1998-07-22,0.0494
"11127",1998-07-23,0.0496
"11128",1998-07-24,0.0495
"11129",1998-07-27,0.0496
"11130",1998-07-28,0.0494
"11131",1998-07-29,0.0494
"11132",1998-07-30,0.0494
"11133",1998-07-31,0.0497
"11134",1998-08-03,0.0498
"11135",1998-08-04,0.0497
"11136",1998-08-05,0.0495
"11137",1998-08-06,0.049
"11138",1998-08-07,0.0486
"11139",1998-08-10,0.0486
"11140",1998-08-11,0.049
"11141",1998-08-12,0.0489
"11142",1998-08-13,0.0491
"11143",1998-08-14,0.049
"11144",1998-08-17,0.0493
"11145",1998-08-18,0.0493
"11146",1998-08-19,0.0494
"11147",1998-08-20,0.0491
"11148",1998-08-21,0.0488
"11149",1998-08-24,0.0494
"11150",1998-08-25,0.0496
"11151",1998-08-26,0.0493
"11152",1998-08-27,0.0486
"11153",1998-08-28,0.0478
"11154",1998-08-31,0.0477
"11155",1998-09-01,0.0479
"11156",1998-09-02,0.0478
"11157",1998-09-03,0.0471
"11158",1998-09-04,0.0474
"11159",1998-09-08,0.0474
"11160",1998-09-09,0.0476
"11161",1998-09-10,0.0466
"11162",1998-09-11,0.0475
"11163",1998-09-14,0.0472
"11164",1998-09-15,0.0467
"11165",1998-09-16,0.0462
"11166",1998-09-17,0.0458
"11167",1998-09-18,0.0451
"11168",1998-09-21,0.0456
"11169",1998-09-22,0.0469
"11170",1998-09-23,0.0455
"11171",1998-09-24,0.0444
"11172",1998-09-25,0.0441
"11173",1998-09-28,0.0436
"11174",1998-09-29,0.0443
"11175",1998-09-30,0.0426
"11176",1998-10-01,0.0413
"11177",1998-10-02,0.0412
"11178",1998-10-05,0.0406
"11179",1998-10-06,0.0408
"11180",1998-10-07,0.0405
"11181",1998-10-08,0.038
"11182",1998-10-09,0.0379
"11183",1998-10-13,0.038
"11184",1998-10-14,0.0393
"11185",1998-10-15,0.0405
"11186",1998-10-16,0.0356
"11187",1998-10-19,0.0371
"11188",1998-10-20,0.0386
"11189",1998-10-21,0.0391
"11190",1998-10-22,0.0388
"11191",1998-10-23,0.0387
"11192",1998-10-26,0.04
"11193",1998-10-27,0.0396
"11194",1998-10-28,0.0418
"11195",1998-10-29,0.0422
"11196",1998-10-30,0.0423
"11197",1998-11-02,0.0431
"11198",1998-11-03,0.0439
"11199",1998-11-04,0.0445
"11200",1998-11-05,0.0447
"11201",1998-11-06,0.0452
"11202",1998-11-09,0.0452
"11203",1998-11-10,0.0443
"11204",1998-11-12,0.0437
"11205",1998-11-13,0.0436
"11206",1998-11-16,0.0441
"11207",1998-11-17,0.0431
"11208",1998-11-18,0.0433
"11209",1998-11-19,0.0435
"11210",1998-11-20,0.0435
"11211",1998-11-23,0.0448
"11212",1998-11-24,0.0451
"11213",1998-11-25,0.0446
"11214",1998-11-27,0.0444
"11215",1998-11-30,0.0442
"11216",1998-12-01,0.0438
"11217",1998-12-02,0.0437
"11218",1998-12-03,0.0434
"11219",1998-12-04,0.0437
"11220",1998-12-07,0.044
"11221",1998-12-08,0.0432
"11222",1998-12-09,0.0432
"11223",1998-12-10,0.0437
"11224",1998-12-11,0.0439
"11225",1998-12-14,0.044
"11226",1998-12-15,0.0438
"11227",1998-12-16,0.0435
"11228",1998-12-17,0.0435
"11229",1998-12-18,0.0438
"11230",1998-12-21,0.0442
"11231",1998-12-22,0.0439
"11232",1998-12-23,0.0447
"11233",1998-12-24,0.0446
"11234",1998-12-28,0.0445
"11235",1998-12-29,0.0448
"11236",1998-12-30,0.0444
"11237",1998-12-31,0.0437
"11238",1999-01-04,0.0438
"11239",1999-01-05,0.0437
"11240",1999-01-06,0.0436
"11241",1999-01-07,0.0433
"11242",1999-01-08,0.0437
"11243",1999-01-11,0.0439
"11244",1999-01-12,0.0437
"11245",1999-01-13,0.0434
"11246",1999-01-14,0.0433
"11247",1999-01-15,0.0433
"11248",1999-01-19,0.0429
"11249",1999-01-20,0.0426
"11250",1999-01-21,0.0422
"11251",1999-01-22,0.0426
"11252",1999-01-25,0.0431
"11253",1999-01-26,0.0435
"11254",1999-01-27,0.0436
"11255",1999-01-28,0.0438
"11256",1999-01-29,0.0437
"11257",1999-02-01,0.0442
"11258",1999-02-02,0.0442
"11259",1999-02-03,0.0437
"11260",1999-02-04,0.0438
"11261",1999-02-05,0.0439
"11262",1999-02-08,0.044
"11263",1999-02-09,0.0442
"11264",1999-02-10,0.0437
"11265",1999-02-11,0.0439
"11266",1999-02-12,0.0443
"11267",1999-02-16,0.0441
"11268",1999-02-17,0.0441
"11269",1999-02-18,0.0442
"11270",1999-02-19,0.0445
"11271",1999-02-22,0.045
"11272",1999-02-23,0.0454
"11273",1999-02-24,0.0455
"11274",1999-02-25,0.0451
"11275",1999-02-26,0.0455
"11276",1999-03-01,0.0458
"11277",1999-03-02,0.0453
"11278",1999-03-03,0.0449
"11279",1999-03-04,0.0449
"11280",1999-03-05,0.045
"11281",1999-03-08,0.0451
"11282",1999-03-09,0.0447
"11283",1999-03-10,0.0447
"11284",1999-03-11,0.0449
"11285",1999-03-12,0.0447
"11286",1999-03-15,0.0446
"11287",1999-03-16,0.0443
"11288",1999-03-17,0.0441
"11289",1999-03-18,0.0439
"11290",1999-03-19,0.0439
"11291",1999-03-22,0.044
"11292",1999-03-23,0.0438
"11293",1999-03-24,0.0438
"11294",1999-03-25,0.0439
"11295",1999-03-26,0.0439
"11296",1999-03-29,0.0439
"11297",1999-03-30,0.0436
"11298",1999-03-31,0.0437
"11299",1999-04-01,0.0432
"11300",1999-04-02,0.0431
"11301",1999-04-05,0.0429
"11302",1999-04-06,0.043
"11303",1999-04-07,0.043
"11304",1999-04-08,0.0428
"11305",1999-04-09,0.043
"11306",1999-04-12,0.0422
"11307",1999-04-13,0.042
"11308",1999-04-14,0.0418
"11309",1999-04-15,0.042
"11310",1999-04-16,0.0422
"11311",1999-04-19,0.0422
"11312",1999-04-20,0.0426
"11313",1999-04-21,0.0424
"11314",1999-04-22,0.0428
"11315",1999-04-23,0.0431
"11316",1999-04-26,0.0435
"11317",1999-04-27,0.0438
"11318",1999-04-28,0.0439
"11319",1999-04-29,0.0439
"11320",1999-04-30,0.0443
"11321",1999-05-03,0.0447
"11322",1999-05-04,0.045
"11323",1999-05-05,0.0448
"11324",1999-05-06,0.0449
"11325",1999-05-07,0.0449
"11326",1999-05-10,0.0447
"11327",1999-05-11,0.0449
"11328",1999-05-12,0.0447
"11329",1999-05-13,0.0446
"11330",1999-05-14,0.0451
"11331",1999-05-17,0.0455
"11332",1999-05-18,0.0453
"11333",1999-05-19,0.045
"11334",1999-05-20,0.0448
"11335",1999-05-21,0.0448
"11336",1999-05-24,0.0451
"11337",1999-05-25,0.0451
"11338",1999-05-26,0.0453
"11339",1999-05-27,0.0452
"11340",1999-05-28,0.0453
"11341",1999-06-01,0.0456
"11342",1999-06-02,0.0461
"11343",1999-06-03,0.0452
"11344",1999-06-04,0.0444
"11345",1999-06-07,0.044
"11346",1999-06-08,0.0449
"11347",1999-06-09,0.0447
"11348",1999-06-10,0.0454
"11349",1999-06-11,0.046
"11350",1999-06-14,0.0457
"11351",1999-06-15,0.0461
"11352",1999-06-16,0.0454
"11353",1999-06-17,0.0451
"11354",1999-06-18,0.0455
"11355",1999-06-21,0.0457
"11356",1999-06-22,0.046
"11357",1999-06-23,0.046
"11358",1999-06-24,0.046
"11359",1999-06-25,0.0466
"11360",1999-06-28,0.0468
"11361",1999-06-29,0.047
"11362",1999-06-30,0.0465
"11363",1999-07-01,0.0455
"11364",1999-07-02,0.0455
"11365",1999-07-06,0.0453
"11366",1999-07-07,0.0454
"11367",1999-07-08,0.0455
"11368",1999-07-09,0.0456
"11369",1999-07-12,0.0457
"11370",1999-07-13,0.0458
"11371",1999-07-14,0.0459
"11372",1999-07-15,0.0457
"11373",1999-07-16,0.0455
"11374",1999-07-19,0.0452
"11375",1999-07-20,0.0451
"11376",1999-07-21,0.0446
"11377",1999-07-22,0.0448
"11378",1999-07-23,0.0452
"11379",1999-07-26,0.0458
"11380",1999-07-27,0.0457
"11381",1999-07-28,0.0458
"11382",1999-07-29,0.0459
"11383",1999-07-30,0.0462
"11384",1999-08-02,0.0465
"11385",1999-08-03,0.047
"11386",1999-08-04,0.0465
"11387",1999-08-05,0.0461
"11388",1999-08-06,0.0466
"11389",1999-08-09,0.0476
"11390",1999-08-10,0.0481
"11391",1999-08-11,0.0477
"11392",1999-08-12,0.0466
"11393",1999-08-13,0.046
"11394",1999-08-16,0.0462
"11395",1999-08-17,0.0469
"11396",1999-08-18,0.0463
"11397",1999-08-19,0.0462
"11398",1999-08-20,0.047
"11399",1999-08-23,0.0478
"11400",1999-08-24,0.0485
"11401",1999-08-25,0.0479
"11402",1999-08-26,0.0479
"11403",1999-08-27,0.0484
"11404",1999-08-30,0.0485
"11405",1999-08-31,0.0484
"11406",1999-09-01,0.0483
"11407",1999-09-02,0.0478
"11408",1999-09-03,0.0478
"11409",1999-09-07,0.0469
"11410",1999-09-08,0.0469
"11411",1999-09-09,0.0468
"11412",1999-09-10,0.0462
"11413",1999-09-13,0.0464
"11414",1999-09-14,0.0469
"11415",1999-09-15,0.0462
"11416",1999-09-16,0.0457
"11417",1999-09-17,0.0454
"11418",1999-09-20,0.0456
"11419",1999-09-21,0.0466
"11420",1999-09-22,0.0469
"11421",1999-09-23,0.0469
"11422",1999-09-24,0.0465
"11423",1999-09-27,0.0468
"11424",1999-09-28,0.0471
"11425",1999-09-29,0.0469
"11426",1999-09-30,0.0474
"11427",1999-10-01,0.0474
"11428",1999-10-04,0.0469
"11429",1999-10-05,0.0472
